"C_Name","T_Name","Substitu","User_","PowerSum_","無老年人口戶數比例","戶長平均年齡"
"新北市","瑞芳區","傑魚里",1265.04426782,569069.026602,70.99,56.59
"新北市","瑞芳區","猴硐里",227.7440074,72608.7125088,59.8,60.31
"新北市","瑞芳區","光復里",231.464358106,73794.8243978,56.55,61.54
"新北市","瑞芳區","弓橋里",274.33544753,87462.866172,69.06,57.29
"新北市","瑞芳區","碩仁里",617.430372611,196847.438187,65.43,57.62
"新北市","瑞芳區","基山里",61.0896702041,27617.1022793,58.8,61.56
"新北市","瑞芳區","永慶里",56.7238880121,25643.4420366,59.58,61.09
"新北市","瑞芳區","崇文里",5.43053240147,2455.00701283,59.17,61.11
"新北市","瑞芳區","福住里",61.7535275355,41785.0329572,58.1,60.31
"新北市","瑞芳區","頌德里",95.5336309329,64642.0710908,51.56,62.57
"新北市","瑞芳區","新山里",91.135557251,41200.0915617,57.92,61.66
"新北市","瑞芳區","瓜山里",80.6096070023,25699.7312338,60.53,62.2
"新北市","瑞芳區","銅山里",245.914921877,111171.94653,43.52,64.08
"新北市","瑞芳區","石山里",171.365584008,77470.0672782,51.83,63.17
"新北市","瑞芳區","海濱里",878.065741637,594136.196217,76.66,54.34
"新北市","瑞芳區","瑞濱里",1035.51816141,544927.316007,79.24,52.84
"新北市","瑞芳區","深澳里",337.9847336,157132.866344,72.88,54.52
"新北市","瑞芳區","南雅里",1153.36038036,521405.198014,67.03,59.65
"新北市","瑞芳區","鼻頭里",322.768429295,145915.48284,59.85,59.51
"新北市","瑞芳區","新峰里",1001.46379565,481940.258799,76.12,53.31
"新北市","土城區","埤塘里",3511.42931377,2298033.64192,86.04,51.59
"新北市","土城區","土城里",585.675638955,263227.975088,75.92,53.97
"新北市","土城區","員林里",3191.66003758,1403599.32376,80.16,52.21
"新北市","土城區","員仁里",3083.32664514,3525342.45815,80.89,52.6
"新北市","土城區","長風里",985.986813771,599430.60995,69.79,56.56
"新北市","土城區","日新里",2522.3900792,1304878.92756,80.55,52.77
"新北市","土城區","日和里",4015.16462308,2223793.34281,83.59,51.46
"新北市","土城區","貨饒里",1745.9745621,1330349.43816,83.41,52.37
"新北市","土城區","柑林里",1379.19103123,1163475.96041,86.68,49.34
"新北市","土城區","埤林里",3616.89643828,2272327.4266,86.69,50.8
"新北市","土城區","瑞興里",1396.40141423,717518.157714,77.29,53.84
"新北市","土城區","清水里",3099.21172163,1442405.67926,85.61,50.51
"新北市","土城區","清和里",1755.50999197,1097728.05148,82.43,52.01
"新北市","土城區","永豐里",1880.74792617,862730.57979,83.1,50.42
"新北市","土城區","清化里",925.488914659,834523.572675,74.72,53.87
"新北市","蘆洲區","中華里",1694.70576825,1515248.83282,77.21,53.61
"新北市","蘆洲區","得仁里",2161.33331018,1475228.55321,80.4,52.49
"新北市","蘆洲區","仁德里",1838.48987585,1319469.68336,81.87,52.36
"新北市","蘆洲區","仁義里",1519.41004808,1073932.50521,87.37,49.95
"新北市","蘆洲區","光明里",1764.12705989,1085076.4068,84.14,51.45
"新北市","蘆洲區","保新里",1821.76108845,1900766.57773,78.78,54.55
"新北市","蘆洲區","長安里",2342.23933541,1506619.25944,85.15,50.97
"新北市","蘆洲區","民和里",927.101085611,629106.253968,75.36,54.62
"新北市","蘆洲區","忠孝里",1272.72226906,771398.328942,85.56,52.05
"新北市","蘆洲區","福安里",1439.85010843,970166.746075,84.33,51.63
"新北市","蘆洲區","永安里",2002.76515941,1376919.11564,84.4,51.01
"新北市","蘆洲區","延平里",1973.5009544,1142683.98932,85.83,50.21
"新北市","蘆洲區","成功里",3179.79972245,2006325.68362,86.87,50.1
"新北市","蘆洲區","永德里",2040.75928199,1336151.99597,86.51,50.55
"新北市","五股區","興珍里",3477.43006029,5086673.76382,78.35,54.38
"新北市","五股區","更寮里",1807.99116387,3181473.99269,68.72,57.94
"新北市","五股區","集福里",682.573041914,440384.733567,81.14,50.98
"新北市","五股區","觀音里",873.664384316,780740.451661,62.64,59.16
"新北市","五股區","成州里",2992.35516361,1523139.30636,81.4,51.74
"新北市","五股區","成功里",1822.83559415,986502.833496,87.85,48.64
"新北市","五股區","五龍里",619.60359745,632716.211067,64.98,58.65
"新北市","五股區","五股里",2321.07238192,1762068.54154,79.29,52.86
"新北市","五股區","五福里",2207.423282,956298.342056,82.98,51.46
"新北市","五股區","德音里",2532.78749344,1505775.23293,85.71,50.59
"新北市","五股區","陸一里",1479.08506544,614746.806619,48.49,62.81
"新北市","五股區","貿商里",808.726073392,400631.183772,63.42,57.19
"新北市","五股區","德泰里",1968.9541851,1156620.42022,85.83,49.13
"新北市","五股區","成德里",2392.94443235,1361880.56768,74.36,54.42
"新北市","五股區","六福里",1215.61966153,640072.853609,86.68,49.78
"新北市","五股區","集賢里",1691.69781802,766004.821059,83.87,51.13
"新北市","五股區","民義里",2026.28579086,1099084.4449,78.61,52.63
"新北市","五股區","成泰里",1699.73303588,1747465.50833,87.59,47.54
"新北市","五股區","水碓里",4718.84168029,3452210.93535,85,51.13
"新北市","五股區","福德里",906.232761547,685977.504388,83.36,49.38
"新北市","泰山區","黎明里",1981.37630339,829021.988626,81.92,50.8
"新北市","泰山區","山腳里",3367.66748929,1920010.47639,82.47,51.42
"新北市","泰山區","福泰里",1267.38011906,1104853.25024,73.06,55.46
"新北市","泰山區","楓樹里",3380.2853434,3278397.38005,78.13,51.2
"新北市","泰山區","同榮里",1768.87363902,1292414.13251,79.03,53.04
"新北市","泰山區","義學里",3045.94650246,1315404.21815,82.2,51.52
"新北市","泰山區","明志里",954.493775102,618394.27238,82.49,53.59
"新北市","泰山區","貴子里",2304.20671574,1473109.75509,79.57,52.78
"新北市","泰山區","貴和里",3075.64350906,2478668.59693,82.3,52.19
"新北市","泰山區","同興里",1950.44745201,1189436.0773,80.13,50.93
"新北市","泰山區","義仁里",2899.18246835,3295624.51777,85.74,48.76
"新北市","泰山區","泰友里",758.016582437,506777.931998,77.12,54.08
"新北市","泰山區","新明里",904.355817707,856905.829033,83.23,52.25
"新北市","泰山區","貴賢里",1577.80438987,1397372.71282,78.97,52.74
"新北市","泰山區","福興里",2735.62165039,1822329.48833,78.89,50.65
"新北市","泰山區","全興里",2961.45569205,2144224.7432,90.83,45.24
"新北市","林口區","東林里",1827.43830808,1247892.30104,78.01,53.4
"新北市","林口區","林口里",4337.57037186,1970393.00867,81.34,51.32
"新北市","林口區","西林里",4004.00317163,2232119.91354,84.04,49.61
"新北市","林口區","菁湖里",1842.29667903,1060491.74546,77.07,53.48
"新北市","林口區","中湖里",2889.91531959,1834229.28001,77.23,51.89
"新北市","林口區","湖北里",721.932295065,566986.085102,71.97,55.38
"新北市","林口區","湖南里",10061.6781408,4786856.62177,87.81,46.12
"新北市","林口區","嘉寶里",300.855757718,189655.1901,69.89,56.46
"新北市","林口區","瑞平里",183.718118317,146504.646667,74.03,54.83
"新北市","林口區","太平里",198.612939879,158382.41131,75.92,52.1
"新北市","林口區","仁愛里",3286.60607229,1777163.85554,84.49,49.69
"新北市","深坑區","深坑里",1187.9081286,514278.665747,79.36,53.5
"新北市","深坑區","萬順里",945.356166363,876527.988531,77.6,52.59
"新北市","深坑區","土庫里",1286.83366275,609261.690902,76.75,53.66
"新北市","深坑區","昇高里",1411.19729386,695710.208432,73.72,55.5
"新北市","深坑區","阿柔里",1907.73350354,2373940.36781,67.86,58.53
"新北市","深坑區","埔新里",2850.92445581,1117314.97438,84.28,51.28
"新北市","深坑區","萬福里",2156.75794158,2179186.45097,77.51,52.4
"新北市","深坑區","賴仲里",1372.5180384,845836.893261,79.64,52.89
"新北市","石碇區","石碇里",9.01525658179,2900.41666976,67.39,58.95
"新北市","石碇區","潭邊里",297.314162778,106603.616451,64.84,57.77
"新北市","石碇區","隆盛里",302.692781509,122505.117993,63.25,59.44
"新北市","石碇區","烏塗里",179.105458811,44140.0591564,60.33,59.3
"新北市","石碇區","彭山里",107.096127032,39002.4342589,62.58,59.81
"新北市","石碇區","豐田里",478.207020977,174154.177323,55.61,61.85
"新北市","石碇區","永定里",318.182655193,124965.886026,65.22,57.89
"新北市","石碇區","中民里",192.687834419,75421.0742457,65.42,58.29
"新北市","石碇區","光明里",463.92957108,187760.496178,63.01,61.1
"新北市","石碇區","豐林里",58.0011653491,23474.0966382,66.96,58.14
"新北市","石碇區","永安里",627.877051969,160404.044776,65.92,56.59
"新北市","石碇區","格頭里",364.258275708,90468.1773489,66.26,58.42
"新北市","坪林區","粗窟里",616.144300156,218617.308801,54.02,61.2
"新北市","坪林區","坪林里",163.760152947,65480.8467894,58.64,59.48
"新北市","坪林區","大林里",251.824090751,72816.1112777,61.94,58.57
"新北市","坪林區","石[曹]里",413.723085827,95360.3695458,54.77,62.09
"新北市","坪林區","上德里",535.424738244,208067.246269,59.82,60.23
"新北市","坪林區","水德里",88.4015768457,20375.9648065,57.45,60.75
"新北市","坪林區","漁光里",207.37365022,47798.222039,53.75,62.44
"新北市","三芝區","八賢里",811.740515031,246258.06228,55.84,61.1
"新北市","三芝區","埔頭里",2305.700968,900693.984308,79.88,53.11
"新北市","三芝區","古庄里",657.264075259,177125.788972,69.23,57.71
"新北市","三芝區","新庄里",572.302191598,166583.186511,60.11,60.02
"新北市","三芝區","埔坪里",4611.01872644,1948340.09673,76.95,53.16
"新北市","三芝區","茂長里",410.060726949,119358.659745,71.38,55.65
"新北市","三芝區","橫山里",642.184834449,187723.449886,54.82,61.29
"新北市","三芝區","錫板里",1659.18108999,420900.461124,51.17,62.05
"新北市","三芝區","後厝里",2078.67459817,527317.423141,70,56.34
"新北市","三芝區","福德里",1074.29126497,330577.414201,68.33,57.48
"新北市","三芝區","圓山里",834.679434913,251784.891127,60.09,59.85
"新北市","三芝區","店子里",300.85590618,90754.568058,54.17,61.81
"新北市","三芝區","興華里",301.084560557,90823.5427027,66.54,58.69
"新北市","石門區","德茂里",404.284148864,131231.194572,73.86,55.37
"新北市","石門區","富基里",605.754327494,220510.178986,68.36,57.23
"新北市","石門區","老梅里",454.241051479,149374.256221,66.39,56.8
"新北市","石門區","山溪里",1210.54293377,453906.981918,65.66,57.92
"新北市","石門區","石門里",452.516266681,158305.343655,71.15,55.5
"新北市","石門區","尖鹿里",167.723307716,54377.1336613,71.98,54.66
"新北市","石門區","乾華里",297.444875893,95902.1272154,57.53,59.65
"新北市","石門區","茂林里",166.826162462,53788.063443,63.6,57.89
"新北市","石門區","草里里",189.449324974,61082.219722,69.27,56.06
"新北市","八里區","龍源里",5670.12156943,2892423.8227,81.91,52.08
"新北市","八里區","米倉里",3387.74141273,2056516.58238,77.01,53.25
"新北市","八里區","大崁里",2793.47702498,1958960.29472,81.96,50.47
"新北市","八里區","埤頭里",1778.98363995,1316899.08086,79.41,52.22
"新北市","八里區","頂罟里",2766.30459138,1702624.37542,81.84,51.26
"新北市","八里區","舊城里",3225.32581456,1752173.7661,84.29,50.92
"新北市","八里區","訊塘里",3519.62530975,2486119.33247,82.17,50.78
"新北市","八里區","荖阡里",945.10444753,470925.327881,72.82,54.21
"新北市","八里區","長坑里",871.137986166,635153.050419,62.36,58.91
"新北市","八里區","下罟里",314.724340905,228852.218979,69.52,55.97
"新北市","平溪區","薯榔里",130.410646891,37426.3794055,52.4,62.65
"新北市","平溪區","菁桐里",34.5720566004,9921.78888764,64.23,59.09
"新北市","平溪區","白石里",42.9836006057,12335.8067982,63.7,57.92
"新北市","平溪區","石底里",114.785967633,32942.2733303,48.89,63.39
"新北市","平溪區","平溪里",92.9633148394,26679.4190115,55.56,62.61
"新北市","平溪區","嶺腳里",159.2986023,47365.1882743,54.23,62.34
"新北市","平溪區","東勢里",652.411378484,187234.68031,52.46,62.61
"新北市","平溪區","望古里",224.053340625,66907.6761912,58.25,59.16
"新北市","平溪區","南山里",225.883339867,67454.1576513,49.53,62.71
"新北市","平溪區","平湖里",231.548867259,69146.0193799,53.61,60.31
"新北市","平溪區","十分里",61.9461287318,18498.5928392,48.07,64.04
"新北市","平溪區","新寮里",283.030440308,84519.6460787,57.73,62.62
"新北市","雙溪區","雙溪里",19.0609820533,6674.18188299,57.21,62.16
"新北市","雙溪區","共和里",102.568420666,28203.102153,54.73,60.83
"新北市","雙溪區","新基里",672.967706262,235638.901522,54.79,61.19
"新北市","雙溪區","魚行里",1002.95078414,338453.759286,60,60.99
"新北市","雙溪區","三港里",318.109525957,90973.8329715,46.77,64.76
"新北市","雙溪區","牡丹里",698.471166912,204683.222564,53.76,62.49
"新北市","雙溪區","三貂里",645.118217684,184492.673729,61.49,59.94
"新北市","雙溪區","平林里",288.715005768,81576.4438042,61.27,59.81
"新北市","雙溪區","上林里",139.047183576,34680.5371612,48.49,63.49
"新北市","雙溪區","外柑里",181.635364074,45302.6938883,55.8,62.92
"新北市","雙溪區","長源里",184.28776271,45964.243494,51.34,63.39
"新北市","雙溪區","泰平里",976.920614143,243659.24423,57.33,61.2
"新北市","貢寮區","貢寮里",135.69777885,43950.0775425,51.81,61.91
"新北市","貢寮區","吉林里",697.865438696,221072.173531,63.64,60.43
"新北市","貢寮區","雙玉里",804.918370692,323922.21254,50.78,62.86
"新北市","貢寮區","龍崗里",221.520848134,70174.1233537,54.79,62.55
"新北市","貢寮區","龍門里",354.20892509,169459.368644,53.31,62.18
"新北市","貢寮區","福隆里",632.605414953,273395.976692,52.68,61.31
"新北市","貢寮區","仁里里",728.365656079,310507.556172,65.48,57.24
"新北市","貢寮區","真理里",1238.91857071,635665.41826,59.64,58.82
"新北市","貢寮區","福連里",965.417039394,611592.203754,56.55,62.34
"新北市","貢寮區","美豐里",465.718701197,279865.324115,45.34,64.69
"新北市","貢寮區","和美里",641.48151904,385486.845984,54.96,60.84
"新北市","金山區","和平里",467.922983025,312384.877146,59.39,59.18
"新北市","金山區","大同里",134.859659954,73672.7379776,57.25,61.21
"新北市","金山區","豐漁里",675.762333282,369163.479517,55.76,59.45
"新北市","金山區","磺港里",556.0558865,274999.175584,60.57,58.72
"新北市","金山區","美田里",1187.57018514,506823.645941,77.15,53.11
"新北市","金山區","五湖里",834.109112734,300735.367008,66.45,56.67
"新北市","金山區","重和里",1928.72372405,544173.236162,67.65,57.71
"新北市","金山區","兩湖里",571.085847954,195290.928201,57.35,59.92
"新北市","金山區","六股里",406.120259906,138878.59908,61.21,59.02
"新北市","金山區","三界里",481.535743744,164667.996405,50.68,62.96
"新北市","金山區","清泉里",227.498121988,84138.8668328,59.32,60.23
"新北市","金山區","萬壽里",225.973034495,89606.341071,53.01,60.91
"新北市","金山區","西湖里",387.539474278,153673.177811,47.46,62.68
"新北市","金山區","永興里",446.562394043,177077.863646,55.69,61.66
"新北市","金山區","金美里",1564.06497899,1287177.67015,75.08,54.2
"新北市","萬里區","萬里里",1221.01610008,592460.482829,68.36,55.88
"新北市","萬里區","龜吼里",2261.47567728,754803.257856,71.78,56.17
"新北市","萬里區","野柳里",1522.11168548,825507.74459,70.61,56.35
"新北市","萬里區","大鵬里",1356.00041599,737813.312024,64.36,57.29
"新北市","萬里區","磺潭里",220.318311125,62026.8138712,58.44,60.9
"新北市","萬里區","雙興里",325.029425485,91506.4189365,48.83,64.66
"新北市","萬里區","溪底里",338.002788782,95158.8452209,53.51,61.77
"新北市","萬里區","崁[腳]里",319.357910985,123265.200607,55.98,60.71
"新北市","萬里區","中幅里",802.098435402,347655.379393,62.88,58.7
"新北市","萬里區","北基里",1727.23146602,460618.659759,71.56,56.75
"新北市","烏來區","烏來里",575.891865662,687444.015508,71.19,55.63
"新北市","烏來區","忠治里",354.405287212,411889.060496,76.36,52.8
"新北市","烏來區","孝義里",152.994816083,94611.5038776,53.33,62
"新北市","瑞芳區","濂洞里",63.2392465236,28588.8716288,53.33,63.39
"新北市","瑞芳區","濂新里",347.972123528,157309.438629,54.61,60.52
"新北市","林口區","頂福里",563.242571761,337751.528433,61.95,58.69
"新北市","林口區","下福里",303.299370346,191195.608741,67.62,55.07
"新北市","林口區","麗林里",4280.2096732,2175398.45723,89.06,47.24
"新北市","林口區","南勢里",9182.29866131,3819108.60112,87.81,46.22
"新北市","泰山區","大科里",846.578954133,616885.190223,70.16,56.43
"新北市","林口區","東勢里",2340.62031724,1114563.03386,82.69,51.43
"新北市","林口區","麗園里",1941.70813408,1065835.09392,81.46,52.37
"新北市","新莊區","丹鳳里",5306.73773826,2033799.00645,85.65,49.34
"新北市","新莊區","雙鳳里",4237.90723499,2620138.48029,88.25,47.01
"新北市","新莊區","龍福里",870.851409494,345090.943957,85.17,49.98
"新北市","樹林區","三龍里",1616.49705313,1933552.41512,80.87,53.32
"新北市","樹林區","三興里",2396.3710358,759004.789868,82.07,52.48
"新北市","樹林區","三福里",1702.86139683,1128402.26662,75.95,53.34
"新北市","樹林區","光興里",1162.69199157,621429.961808,85.74,50.71
"新北市","樹林區","潭底里",2774.57606677,1926290.68151,78.42,53.6
"新北市","樹林區","坡內里",767.608729272,564466.487018,74.88,54.03
"新北市","樹林區","東山里",2101.07964765,2493323.61463,79.22,53.75
"新北市","樹林區","樂山里",556.767129035,423847.329602,67.22,57
"新北市","鶯歌區","東湖里",649.933153422,372840.330767,75.59,55.87
"新北市","鶯歌區","中湖里",2971.42777927,1407074.53897,79.59,52.51
"新北市","鶯歌區","鳳鳴里",2458.58680255,1027677.08642,79.43,53.04
"新北市","鶯歌區","大湖里",2173.67441262,998050.864277,77.23,54.27
"新北市","鶯歌區","鳳福里",1713.73821255,1012220.35101,77.8,53.67
"新北市","鶯歌區","尖山里",4481.40478316,2318641.53896,81.67,51.09
"新北市","鶯歌區","永吉里",2300.45065595,1020662.03173,80.86,51.98
"新北市","鶯歌區","鳳祥里",2488.6731881,1207335.97693,81.49,52.06
"新北市","鶯歌區","二橋里",3022.0234602,1566797.18691,79.48,51.31
"新北市","鶯歌區","二甲里",882.693617885,523667.827827,70.69,56.24
"新北市","三峽區","弘道里",958.446931232,413957.335434,67.96,55.61
"新北市","三峽區","鳶山里",5469.90375262,3172168.02118,81.69,51.32
"新北市","三峽區","大埔里",2189.49878074,1007390.60974,73.11,55.15
"新北市","三峽區","二鬮里",827.993862405,423184.317819,82.65,51.79
"新北市","三峽區","金圳里",799.763346926,316259.99297,62.77,60.13
"新北市","三峽區","五寮里",400.673444659,134320.73728,55.7,60.79
"新北市","三峽區","有木里",846.065195682,329369.073849,59.84,60.91
"新北市","三峽區","插角里",346.753040282,116244.599301,53.49,61.93
"新北市","烏來區","福山里",346.010106712,213971.540938,79.7,50.22
"新北市","烏來區","信賢里",68.7544839987,42517.5525287,68.06,56.15
